id	species	x	y	year
GBIF_4073	Lestrimelitta rufipes	-48.266667	-18.916667	NA
GBIF_4074	Lestrimelitta rufipes	-47.333333	-15.533333	NA
GBIF_4081	Lestrimelitta rufipes	-42.73	-17.285556	NA
GBIF_4087	Lestrimelitta rufipes	-44.666667	-14.133333	NA
GBIF_4106	Lestrimelitta rufipes	-44.363056	-6.370833	NA
GBIF_4153	Lestrimelitta spinosa	-61.295522	10.795629	2015
GBIF_4269	Leurotrigona gracilis	-62.551833	-9.335833	NA
GBIF_4270	Leurotrigona muelleri	-48.290732	-18.917521	2021
GBIF_4271	Leurotrigona muelleri	-54.313628	-15.62872	2020
GBIF_4274	Leurotrigona muelleri	-68.1593	-15.2589	2001
GBIF_4277	Leurotrigona muelleri	-68.18739	-16.67905	2001
GBIF_4278	Leurotrigona muelleri	-67.23927	-10.6386	2001
GBIF_4294	Leurotrigona muelleri	-49.0606	-22.3147	1999
GBIF_4296	Leurotrigona muelleri	-46.9422	-22.3722	1999
GBIF_4330	Leurotrigona muelleri	-47.7044	-21.555	1996
GBIF_4332	Leurotrigona muelleri	-47.4781	-21.7103	1996
GBIF_4377	Leurotrigona muelleri	-47.366667	-8.483333	1993
GBIF_4394	Leurotrigona muelleri	-47.80151	-21.17289	1978
GBIF_4395	Leurotrigona muelleri	-52.24128	-15.89948	1971
GBIF_4397	Leurotrigona muelleri	-51.6972	-20.7628	1965
GBIF_4400	Leurotrigona muelleri	-47.1961	-22.6458	1962
GBIF_4411	Leurotrigona muelleri	-45.43465	-21.55975	1960
GBIF_4431	Leurotrigona muelleri	-47.8894	-22.01945	1956
GBIF_4446	Leurotrigona muelleri	-66.977222	-15.791667	NA
GBIF_4463	Leurotrigona muelleri	-67.528889	-14.441528	NA
GBIF_4464	Leurotrigona muelleri	-67.766667	-15.416667	NA
GBIF_4468	Leurotrigona muelleri	-55.504444	-11.8645	NA
GBIF_4471	Leurotrigona muelleri	-41.266111	-16.016111	NA
GBIF_4472	Leurotrigona muelleri	-76.58475	-7.066861	NA
GBIF_4474	Leurotrigona muelleri	-47.933333	-19.773056	NA
GBIF_4475	Leurotrigona muelleri	-52.327778	-22.5425	NA
GBIF_4476	Leurotrigona muelleri	-47.702222	-21.553333	NA
GBIF_4477	Leurotrigona muelleri	-47.810417	-21.178528	NA
GBIF_4480	Leurotrigona muelleri	-46.616667	-23.533333	NA
GBIF_4481	Leurotrigona muelleri	-49.05	-26.933333	NA
GBIF_4482	Leurotrigona muelleri	-45.99	-16.5675	NA
GBIF_4488	Leurotrigona muelleri	-47.566667	-20.15	NA
GBIF_4491	Leurotrigona muelleri	-46.609722	-20.718889	NA
GBIF_4514	Leurotrigona muelleri	-52.25	-15.883333	NA
GBIF_4520	Leurotrigona muelleri	-52.250833	-15.8975	NA
GBIF_4531	Leurotrigona muelleri	-46.366111	-20.326667	NA
GBIF_4533	Leurotrigona muelleri	-57.233333	-15.45	NA
GBIF_4539	Leurotrigona muelleri	-44.391389	-15.606667	NA
GBIF_4564	Leurotrigona muelleri	-44.305	-15.903333	NA
GBIF_4566	Leurotrigona muelleri	-42.716667	-16.95	NA
GBIF_4567	Leurotrigona muelleri	-42.73	-17.285556	NA
GBIF_4606	Leurotrigona muelleri	-52.353056	-14.673333	NA
GBIF_4608	Leurotrigona muelleri	-56.066667	-13.816667	NA
GBIF_4633	Leurotrigona muelleri	-52.316667	-22.55	NA
GBIF_4716	Leurotrigona muelleri	-49.465	-18.968889	NA
GBIF_4717	Leurotrigona muelleri	-64.75	-10.55	NA
GBIF_4720	Leurotrigona muelleri	-64.55	-10.316667	NA
GBIF_4721	Leurotrigona muelleri	-61.55	-10.316667	NA
GBIF_4722	Leurotrigona muelleri	-64.126667	-10.436944	NA
GBIF_4724	Leurotrigona muelleri	-63.864722	-10.451667	NA
GBIF_4725	Leurotrigona muelleri	-63.928056	-10.151944	NA
GBIF_4726	Leurotrigona muelleri	-64.766667	-10.316667	NA
GBIF_4727	Leurotrigona muelleri	-64.966667	-10.85	NA
GBIF_4731	Leurotrigona muelleri	-64.716667	-10.75	NA
GBIF_4732	Leurotrigona muelleri	-62.883333	-11.166667	NA
GBIF_4735	Leurotrigona muelleri	-62.395833	-10.819444	NA
GBIF_4742	Leurotrigona muelleri	-64.166667	-12.316667	NA
GBIF_4745	Leurotrigona muelleri	-62.55	-9.333333	NA
GBIF_4759	Leurotrigona muelleri	-62.716667	-11.066667	NA
GBIF_4772	Leurotrigona pusilla	-67.929944	-1.955667	2004
GBIF_4773	Leurotrigona pusilla	-67.872194	-1.886028	2004
GBIF_4774	Leurotrigona pusilla	-59.983333	-3.066667	1991
GBIF_4775	Leurotrigona pusilla	-59.959722	-3.078611	1986
GBIF_4777	Leurotrigona pusilla	-60.025	-3.101944	1986
GBIF_4800	Leurotrigona pusilla	-60.036389	-2.604722	1981
GBIF_4801	Leurotrigona pusilla	-66.816667	-0.216667	1980
GBIF_4818	Leurotrigona pusilla	-66.798056	-0.2075	1980
GBIF_4819	Leurotrigona pusilla	-60.025472	-3.102444	NA
GBIF_4865	Leurotrigona pusilla	-64.083056	-0.316667	NA
GBIF_4871	Leurotrigona pusilla	-64.75	-0.433333	NA
GBIF_4880	Melipona amazonica	-67.929944	-1.955667	2004
GBIF_4881	Melipona amazonica	-49.3553	-6.1042	1986
GBIF_4882	Melipona amazonica	-59.983333	-2.916667	1968
GBIF_4883	Melipona amazonica	-55.51729	-1.90486	1954
GBIF_4886	Melipona amazonica	-55.5182	-1.9049	1954
GBIF_4891	Melipona amazonica	-52.702778	-6.207222	NA
GBIF_4893	Melipona amazonica	-55.518889	-1.908333	NA
GBIF_4895	Melipona amazonica	-62.933333	-7.316667	NA
GBIF_4899	Melipona amazonica	-51.133333	-7.766667	NA
GBIF_4901	Melipona amazonica	-63.903333	-8.762222	NA
GBIF_4902	Melipona amazonica	-56.85	-1.416667	NA
GBIF_4903	Melipona amazonica	-57.033333	-1.066667	NA
GBIF_4911	Melipona ogilviei	-58.588889	6.106944	NA
GBIF_4914	Melipona ogilviei	-58.695	6.383889	NA
GBIF_4918	Melipona ogilviei	-61.666667	3.416667	NA
GBIF_4925	Melipona puncticollis	-59.77	-2.45	1994
GBIF_4927	Melipona puncticollis	-49.3553	-6.1042	1986
GBIF_4928	Melipona puncticollis	-55.116667	-3.083333	1979
GBIF_4969	Melipona puncticollis	-55.51729	-1.90486	1954
GBIF_4972	Melipona puncticollis	-55.5182	-1.9049	1954
GBIF_4975	Melipona puncticollis	-65.159361	7.203056	NA
GBIF_4978	Melipona puncticollis	-48.483333	-1.45	NA
GBIF_4981	Melipona puncticollis	-55.518056	-1.9175	NA
GBIF_4985	Melipona puncticollis	-46.765556	-1.053611	NA
GBIF_4989	Melipona puncticollis	-59.766667	-2.45	NA
GBIF_4994	Melipona schwarzi	-60.9975	-13.451222	1997
GBIF_4995	Melipona schwarzi	-60.849083	-13.268556	1997
GBIF_4996	Melipona schwarzi	-62.557972	-9.410111	1997
GBIF_4997	Melipona schwarzi	-61.996722	-11.969861	1997
GBIF_5000	Melipona schwarzi	-62.806472	-11.119028	1997
GBIF_5001	Melipona schwarzi	-62.737222	-11.726056	1997
GBIF_5005	Melipona schwarzi	-62.665472	-11.065444	1997
GBIF_5018	Melipona schwarzi	-63.539417	-8.370111	1997
GBIF_5028	Melipona schwarzi	-63.533861	-8.392778	1997
GBIF_5030	Melipona schwarzi	-62.4405	-10.921917	1997
GBIF_5035	Melipona schwarzi	-66.602972	-9.799083	1997
GBIF_5038	Melipona schwarzi	-66.663417	-9.786222	1997
GBIF_5043	Melipona schwarzi	-62.641333	-10.931139	1997
GBIF_5044	Melipona schwarzi	-62.68975	-11.049472	1997
GBIF_5045	Melipona schwarzi	-62.768028	-11.139556	1997
GBIF_5046	Melipona schwarzi	-63.864667	-10.451694	1997
GBIF_5047	Melipona schwarzi	-64.564139	-10.323889	1996
GBIF_5049	Melipona schwarzi	-62.885056	-11.167944	1996
GBIF_5051	Melipona schwarzi	-62.851833	-11.169861	1996
GBIF_5054	Melipona schwarzi	-73.657778	-7.440833	1996
GBIF_5056	Melipona schwarzi	-64.053611	-12.293778	1996
GBIF_5058	Melipona schwarzi	-64.180722	-12.3215	1996
GBIF_5059	Melipona schwarzi	-65.583333	-2.683333	1993
GBIF_5060	Melipona schwarzi	-67.133333	-10.283333	1989
GBIF_5063	Melipona schwarzi	-63.416667	-6.083333	1986
GBIF_5067	Melipona schwarzi	-63.683333	-5.716667	1986
GBIF_5074	Melipona schwarzi	-60.133333	-12.733333	1983
GBIF_5075	Melipona schwarzi	-64.65	-2.583333	1979
GBIF_5076	Melipona schwarzi	-60.02528	-3.11333	1975
GBIF_5080	Melipona schwarzi	-59.3004	-12.8525	1960
GBIF_5089	Melipona schwarzi	-60.025472	-3.102444	NA
GBIF_5141	Melipona schwarzi	-62.440556	-10.921944	NA
GBIF_5142	Melipona schwarzi	-62.788333	-11.001111	NA
GBIF_5145	Melipona schwarzi	-62.883333	-11.166667	NA
GBIF_5147	Melipona schwarzi	-64.366667	-12.05	NA
GBIF_5148	Melipona schwarzi	-64.766667	-10.316667	NA
GBIF_5149	Melipona schwarzi	-62.55	-9.333333	NA
GBIF_5150	Melipona schwarzi	-64.55	-10.316667	NA
GBIF_5152	Melipona schwarzi	-61.916667	-11.566667	NA
GBIF_5153	Melipona schwarzi	-60.45	-3.45	NA
GBIF_5157	Melipona tumupasae	-73.774444	-7.458889	1996
GBIF_5158	Melipona tumupasae	-69.02298	-12.53714	1990
GBIF_5159	Melipona tumupasae	-69.05	-12.55	1990
GBIF_5164	Melipona tumupasae	-67.8875	-14.148611	NA
GBIF_5165	Melipona compressipes	-54.90115	-2.439495	2020
GBIF_5166	Melipona compressipes	-70.108528	8.777111	2008
GBIF_5170	Melipona compressipes	-54.9372	-2.6364	1999
GBIF_5176	Melipona compressipes	-55.378611	3.454722	1999
GBIF_5187	Melipona compressipes	-61.133333	-4.683333	1996
GBIF_5188	Melipona compressipes	-67.864722	-9.956389	1995
GBIF_5189	Melipona compressipes	-71.05	10.166667	1993
GBIF_5194	Melipona compressipes	-67.083333	-0.116667	1990
GBIF_5205	Melipona compressipes	-45.2433	-5.5056	1973
GBIF_5207	Melipona compressipes	-51.83333	3.83333	1959
GBIF_5209	Melipona compressipes	-49.58333	-2.55	1953
GBIF_5210	Melipona compressipes	-65.548889	3.268056	NA
GBIF_5212	Melipona compressipes	-58.695	6.383889	NA
GBIF_5213	Melipona compressipes	-57.533333	6.283333	NA
GBIF_5218	Melipona compressipes	-79.8464	9.1543	NA
GBIF_5219	Melipona compressipes	-61.978056	-1.396111	NA
GBIF_5220	Melipona compressipes	-59.148417	5.2615	NA
GBIF_5231	Melipona compressipes	-66.838056	1.298611	NA
GBIF_5238	Melipona compressipes	-66.000278	0.799722	NA
GBIF_5241	Melipona compressipes	-67.066667	1.916667	NA
GBIF_5242	Melipona compressipes	-63.566667	5.616667	NA
GBIF_5243	Melipona compressipes	-67.702222	4.048611	NA
GBIF_5246	Melipona compressipes	-60.578889	6.335	NA
GBIF_5249	Melipona compressipes	-62.924472	-0.975444	NA
GBIF_5250	Melipona compressipes	-59.828889	3.486944	NA
GBIF_5257	Melipona compressipes	-65.099444	-0.579167	NA
GBIF_5302	Melipona compressipes	-62.204444	-1.305833	NA
GBIF_5360	Melipona compressipes	-69.183333	9.55	NA
GBIF_5361	Melipona compressipes	-70.716667	7.233333	NA
GBIF_5370	Melipona fasciculata	-54.898223	-2.443252	2021
GBIF_5371	Melipona fasciculata	-51.766667	-3.116667	2012
GBIF_5437	Melipona fasciculata	-43.4237	-3.242346	2004
GBIF_5438	Melipona fasciculata	-43.4036	-3.2078	2002
GBIF_5444	Melipona fasciculata	-46.316667	-10.45	1995
GBIF_5445	Melipona fasciculata	-47.266667	-9.533333	1994
GBIF_5446	Melipona fasciculata	-47.366667	-8.483333	1993
GBIF_5469	Melipona fasciculata	-49.65	-14.266667	1992
GBIF_5471	Melipona fasciculata	-44.3028	-2.5297	1989
GBIF_5475	Melipona fasciculata	-44.233333	-2.583333	1984
GBIF_5477	Melipona fasciculata	-51.133333	-7.766667	1983
GBIF_5478	Melipona fasciculata	-44.266667	-2.616667	1982
GBIF_5479	Melipona fasciculata	-44.766667	-2.616667	1982
GBIF_5484	Melipona fasciculata	-45.466667	-7.016667	1982
GBIF_5492	Melipona fasciculata	-43.883333	-4.466667	1982
GBIF_5493	Melipona fasciculata	-55.116667	-3.083333	1979
GBIF_5498	Melipona fasciculata	-51.83333	3.83333	1959
GBIF_5515	Melipona fasciculata	-48.47061	-1.43728	1956
GBIF_5519	Melipona fasciculata	-55.51729	-1.90486	1954
GBIF_5532	Melipona fasciculata	-48.483333	-1.45	NA
GBIF_5538	Melipona fasciculata	-55.518889	-1.908333	NA
GBIF_5539	Melipona fasciculata	-43.216667	-5.15	NA
GBIF_5540	Melipona fasciculata	-55.983333	-14.833333	NA
GBIF_5546	Melipona fasciculata	-55.45625	-11.859278	NA
GBIF_5547	Melipona fasciculata	-51.233333	0.516667	NA
GBIF_5553	Melipona fasciculata	-55.966667	-4.216667	NA
GBIF_5554	Melipona fasciculata	-57.966667	-2.55	NA
GBIF_5555	Melipona fasciculata	-44.766667	-3.45	NA
GBIF_5592	Melipona grandis	-69.48967	-12.861095	2022
GBIF_5593	Melipona grandis	-73.870475	-12.492249	2022
GBIF_5594	Melipona grandis	-72.880243	4.543382	2022
GBIF_5595	Melipona grandis	-71.484047	-12.905035	2021
GBIF_5601	Melipona grandis	-76.314833	-7.081333	2005
GBIF_5603	Melipona grandis	-76.3656	-6.5014	2002
GBIF_5604	Melipona grandis	-76.333333	-6.85	2002
GBIF_5605	Melipona grandis	-71.283333	-11.944722	2000
GBIF_5607	Melipona grandis	-66.793333	-0.203611	1999
GBIF_5608	Melipona grandis	-66.833333	-0.216667	1999
GBIF_5613	Melipona grandis	-66.933333	-0.133333	1999
GBIF_5615	Melipona grandis	-62.183333	-1.316667	1999
GBIF_5622	Melipona grandis	-65.988889	-0.333889	1999
GBIF_5627	Melipona grandis	-62.924167	-0.475833	1999
GBIF_5631	Melipona grandis	-62.557983	-9.4101	1997
GBIF_5632	Melipona grandis	-62.383333	-10.866667	1997
GBIF_5634	Melipona grandis	-62.616667	-11.85	1997
GBIF_5636	Melipona grandis	-62.733333	-11.733333	1997
GBIF_5637	Melipona grandis	-61.716667	-11.65	1997
GBIF_5638	Melipona grandis	-61.916667	-11.616667	1997
GBIF_5644	Melipona grandis	-63.539417	-8.370111	1997
GBIF_5645	Melipona grandis	-66.663417	-9.786222	1997
GBIF_5647	Melipona grandis	-62.470972	-10.677944	1997
GBIF_5648	Melipona grandis	-62.355639	-10.81825	1997
GBIF_5650	Melipona grandis	-62.397333	-10.771472	1997
GBIF_5653	Melipona grandis	-62.414528	-10.74925	1997
GBIF_5656	Melipona grandis	-62.407472	-10.807528	1997
GBIF_5659	Melipona grandis	-62.379194	-10.84325	1997
GBIF_5663	Melipona grandis	-62.416444	-10.7955	1997
GBIF_5666	Melipona grandis	-62.526611	-10.74325	1997
GBIF_5669	Melipona grandis	-62.482833	-10.777	1997
GBIF_5672	Melipona grandis	-62.416778	-10.846861	1997
GBIF_5674	Melipona grandis	-62.43475	-10.829972	1997
GBIF_5676	Melipona grandis	-62.464639	-10.843556	1997
GBIF_5679	Melipona grandis	-62.494611	-10.80675	1997
GBIF_5680	Melipona grandis	-62.535306	-10.778167	1997
GBIF_5683	Melipona grandis	-62.519361	-10.843722	1997
GBIF_5686	Melipona grandis	-62.539611	-10.831694	1997
GBIF_5689	Melipona grandis	-62.485722	-10.871139	1997
GBIF_5690	Melipona grandis	-62.508917	-10.897944	1997
GBIF_5692	Melipona grandis	-62.571889	-10.848917	1997
GBIF_5693	Melipona grandis	-62.538944	-10.878028	1997
GBIF_5694	Melipona grandis	-62.571361	-10.936056	1997
GBIF_5697	Melipona grandis	-62.608806	-10.861778	1997
GBIF_5698	Melipona grandis	-62.629583	-10.834139	1997
GBIF_5699	Melipona grandis	-62.634611	-10.889222	1997
GBIF_5702	Melipona grandis	-62.589861	-10.946611	1997
GBIF_5703	Melipona grandis	-62.641333	-10.931139	1997
GBIF_5705	Melipona grandis	-62.687167	-10.876556	1997
GBIF_5708	Melipona grandis	-62.660667	-10.965222	1997
GBIF_5712	Melipona grandis	-62.702806	-10.969556	1997
GBIF_5714	Melipona grandis	-62.639556	-10.991139	1997
GBIF_5715	Melipona grandis	-62.682889	-10.987889	1997
GBIF_5721	Melipona grandis	-62.732056	-11.000972	1997
GBIF_5722	Melipona grandis	-62.706	-11.020306	1997
GBIF_5724	Melipona grandis	-62.606694	-11.083639	1997
GBIF_5726	Melipona grandis	-62.636194	-11.055861	1997
GBIF_5730	Melipona grandis	-62.657111	-11.028083	1997
GBIF_5735	Melipona grandis	-62.68975	-11.049472	1997
GBIF_5740	Melipona grandis	-62.672889	-11.085861	1997
GBIF_5742	Melipona grandis	-62.788528	-11.001222	1997
GBIF_5745	Melipona grandis	-62.778583	-11.044028	1997
GBIF_5747	Melipona grandis	-62.818139	-11.001278	1997
GBIF_5750	Melipona grandis	-62.666694	-11.1715	1997
GBIF_5753	Melipona grandis	-62.695972	-11.086472	1997
GBIF_5756	Melipona grandis	-62.811778	-11.072167	1997
GBIF_5757	Melipona grandis	-62.877389	-11.001694	1997
GBIF_5759	Melipona grandis	-62.768028	-11.139556	1997
GBIF_5762	Melipona grandis	-62.79275	-11.149583	1997
GBIF_5764	Melipona grandis	-62.824556	-11.112722	1997
GBIF_5767	Melipona grandis	-62.795083	-11.163917	1997
GBIF_5769	Melipona grandis	-62.841556	-11.088583	1997
GBIF_5770	Melipona grandis	-62.716667	-11.066667	1997
GBIF_5772	Melipona grandis	-62.665472	-11.065444	1997
GBIF_5774	Melipona grandis	-65.183333	-10.383333	1996
GBIF_5778	Melipona grandis	-64.75	-10.55	1996
GBIF_5784	Melipona grandis	-64.966667	-10.85	1996
GBIF_5786	Melipona grandis	-64.916667	-10.816667	1996
GBIF_5787	Melipona grandis	-64.334056	-12.434778	1996
GBIF_5788	Melipona grandis	-64.366667	-12.05	1996
GBIF_5791	Melipona grandis	-64.333333	-12.016667	1996
GBIF_5794	Melipona grandis	-73.774444	-7.458889	1996
GBIF_5795	Melipona grandis	-74.011111	-5.863889	1996
GBIF_5796	Melipona grandis	-64.233333	-10.75	1995
GBIF_5801	Melipona grandis	-69.05	-12.55	1990
GBIF_5803	Melipona grandis	-69.02298	-12.53714	1989
GBIF_5804	Melipona grandis	-62.133333	-4.733333	1986
GBIF_5805	Melipona grandis	-61.883333	-4.416667	1986
GBIF_5806	Melipona grandis	-60.133333	-12.733333	1983
GBIF_5807	Melipona grandis	-64.65	-2.583333	1979
GBIF_5809	Melipona grandis	-64.783333	-7.25	1963
GBIF_5815	Melipona grandis	-67.56667	-14.46667	1956
GBIF_5823	Melipona grandis	-76.857361	-0.297833	NA
GBIF_5824	Melipona grandis	-74.088889	-9.998889	NA
GBIF_5825	Melipona grandis	-73.246944	-3.748056	NA
GBIF_5826	Melipona grandis	-73.956944	-7.466111	NA
GBIF_5827	Melipona grandis	-77.816667	-3.033333	NA
GBIF_5828	Melipona grandis	-76.397417	-0.674167	NA
GBIF_5833	Melipona grandis	-76.285	-0.067167	NA
GBIF_5838	Melipona grandis	-68.127222	-13.7675	NA
GBIF_5839	Melipona grandis	-74.928917	-10.29975	NA
GBIF_5842	Melipona grandis	-77.816667	-0.983333	NA
GBIF_5846	Melipona grandis	-76.616667	-0.445833	NA
GBIF_5848	Melipona grandis	-65.663056	-16.711111	NA
GBIF_5850	Melipona grandis	-60.025278	-3.113333	NA
GBIF_5852	Melipona grandis	-63.778056	-13.140556	NA
GBIF_5862	Melipona grandis	-70.733333	-4.133333	NA
GBIF_5864	Melipona grandis	-66.914722	-12.5325	NA
GBIF_5867	Melipona grandis	-73.541944	-2.811111	NA
GBIF_5870	Melipona grandis	-65.166667	-10.366667	NA
GBIF_5878	Melipona grandis	-62.55	-10.866667	NA
GBIF_5886	Melipona grandis	-77.816667	-0.916667	NA
GBIF_5937	Melipona grandis	-62.316667	-10.683333	NA
GBIF_5939	Melipona grandis	-62.316667	-10.783333	NA
GBIF_5940	Melipona grandis	-60.983333	-13.45	NA
GBIF_5941	Melipona grandis	-60.901667	-12.555	NA
GBIF_5945	Melipona grandis	-61.183333	-12.55	NA
GBIF_5946	Melipona grandis	-62.833333	-11.883333	NA
GBIF_5951	Melipona grandis	-63.903333	-8.762222	NA
GBIF_5952	Melipona grandis	-70.033333	-4.383333	NA
GBIF_5953	Melipona grandis	-64.55	-10.316667	NA
GBIF_5954	Melipona grandis	-60.025	-3.101944	NA
GBIF_5955	Melipona grandis	-64.083056	-0.316667	NA
GBIF_5956	Melipona grandis	-63.416667	-6.083333	NA
GBIF_5958	Melipona grandis	-63.683333	-5.716667	NA
GBIF_5960	Melipona grandis	-62.066667	-3.85	NA
GBIF_5989	Melipona grandis	-66.533333	-4.466667	NA
GBIF_5992	Melipona grandis	-64.833333	-3.216667	NA
GBIF_6001	Melipona grandis	-62.183333	-10.633333	NA
GBIF_6022	Melipona grandis	-66.602972	-9.799083	NA
GBIF_6025	Melipona grandis	-65.031806	-9.663444	NA
GBIF_6038	Melipona grandis	-64.333889	-12.434722	NA
GBIF_6039	Melipona grandis	-62.55	-9.416667	NA
GBIF_6053	Melipona grandis	-76.542297	-0.423482	NA
GBIF_6054	Melipona interrupta	-55.116667	-3.083333	1979
GBIF_6132	Melipona interrupta	-55.50695	-11.85812	NA
GBIF_6135	Melipona interrupta	-60.025278	-3.113333	NA
GBIF_6139	Melipona interrupta	-60.025472	-3.102444	NA
GBIF_6146	Melipona interrupta	-55.966667	-4.216667	NA
GBIF_6176	Melipona interrupta	-57.966667	-2.55	NA
GBIF_6230	Melipona interrupta	-60.025	-3.101944	NA
GBIF_6231	Melipona interrupta	-51.835	3.843056	NA
GBIF_6234	Melipona interrupta	-57.033333	-1.066667	NA
GBIF_6256	Melipona interrupta	-60.025	-3.1019	NA
GBIF_6260	Melipona quinquefasciata	-48.057841	-15.786513	2022
GBIF_6261	Melipona quinquefasciata	-47.829033	-15.95692	2022
GBIF_6262	Melipona quinquefasciata	-48.057865	-15.787263	2022
GBIF_6264	Melipona quinquefasciata	-49.115315	-26.925449	2022
GBIF_6265	Melipona quinquefasciata	-57.941824	-22.285978	2022
GBIF_6266	Melipona quinquefasciata	-48.057871	-15.787288	2022
GBIF_6269	Melipona quinquefasciata	-47.891887	-15.797515	2021
GBIF_6274	Melipona quinquefasciata	-47.76678	-15.885995	2020
GBIF_6288	Melipona quinquefasciata	-48.913297	-14.960098	2020
GBIF_6295	Melipona quinquefasciata	-47.45	-13.783333	2019
GBIF_6297	Melipona quinquefasciata	-39.501298	-7.254286	2019
GBIF_6306	Melipona quinquefasciata	-40.983333	-3.716667	2017
GBIF_6311	Melipona quinquefasciata	-45.58	-21.190194	2016
GBIF_6312	Melipona quinquefasciata	-47.333333	-21.083333	2015
GBIF_6317	Melipona quinquefasciata	-47.329167	-13.864444	2012
GBIF_6321	Melipona quinquefasciata	-55.724167	-14.827778	2011
GBIF_6322	Melipona quinquefasciata	-39.399936	-7.328915	2009
GBIF_6323	Melipona quinquefasciata	-39.410877	-7.333694	2009
GBIF_6324	Melipona quinquefasciata	-47.9503	-16.2525	2008
GBIF_6335	Melipona quinquefasciata	-45.983333	-16.566667	2008
GBIF_6346	Melipona quinquefasciata	-39.36819	-7.393117	2006
GBIF_6347	Melipona quinquefasciata	-39.432678	-7.335227	2006
GBIF_6354	Melipona quinquefasciata	-47.5508	-21.4792	2000
GBIF_6363	Melipona quinquefasciata	-43.516667	-20.466667	1995
GBIF_6364	Melipona quinquefasciata	-44.666667	-14.133333	1995
GBIF_6365	Melipona quinquefasciata	-48.616667	-16.666667	1994
GBIF_6366	Melipona quinquefasciata	-49.0606	-22.3147	1994
GBIF_6367	Melipona quinquefasciata	-45.916667	-9.116667	1993
GBIF_6368	Melipona quinquefasciata	-45.8464	-23.5322	1993
GBIF_6377	Melipona quinquefasciata	-42.716667	-17.283333	1989
GBIF_6392	Melipona quinquefasciata	-46.45	-20.35	1988
GBIF_6395	Melipona quinquefasciata	-51.416667	-20.366667	1986
GBIF_6398	Melipona quinquefasciata	-60.133333	-12.733333	1983
GBIF_6400	Melipona quinquefasciata	-47.59014	-20.89218	1973
GBIF_6402	Melipona quinquefasciata	-47.8002	-21.1851	1965
GBIF_6440	Melipona quinquefasciata	-46.9394	-19.5992	1965
GBIF_6442	Melipona quinquefasciata	-47.6108	-16.765	1963
GBIF_6446	Melipona quinquefasciata	-45.43465	-21.55975	1961
GBIF_6618	Melipona quinquefasciata	-46.609722	-20.718889	NA
GBIF_6619	Melipona quinquefasciata	-47.613611	-16.768611	NA
GBIF_6625	Melipona quinquefasciata	-47.633333	-21.166667	NA
GBIF_6626	Melipona quinquefasciata	-40.921111	-3.854444	NA
GBIF_6631	Melipona quinquefasciata	-52.25	-15.883333	NA
GBIF_6632	Melipona quinquefasciata	-52.250833	-15.8975	NA
GBIF_6640	Melipona quinquefasciata	-57.653056	-19.009167	NA
GBIF_6644	Melipona quinquefasciata	-39.55	-7.616667	NA
GBIF_6645	Melipona quinquefasciata	-51.766667	-20.95	NA
GBIF_6648	Melipona bradleyi	-66.774722	0.211944	2008
GBIF_6649	Melipona bradleyi	-66.833333	-0.216667	1999
GBIF_6652	Melipona bradleyi	-64.75	-0.433333	1999
GBIF_6658	Melipona bradleyi	-65.583333	-1.883333	1993
GBIF_6671	Melipona bradleyi	-66.683333	-0.316667	1990
GBIF_6672	Melipona bradleyi	-60.118889	-5.264722	1988
GBIF_6675	Melipona bradleyi	-66.511111	1.501944	NA
GBIF_6677	Melipona bradleyi	-66.000278	0.799722	NA
GBIF_6678	Melipona bradleyi	-66.248889	0.457778	NA
GBIF_6679	Melipona bradleyi	-57.533333	6.283333	NA
GBIF_6682	Melipona bradleyi	-61.666667	3.416667	NA
GBIF_6684	Melipona bradleyi	-66.692556	0.317028	NA
GBIF_6688	Melipona illustris	-67.929944	-1.955667	2004
GBIF_6690	Melipona illustris	-64.56415	-10.3239	1996
GBIF_6691	Melipona illustris	-59.983333	-2.916667	1985
GBIF_6695	Melipona illustris	-62.981667	-1.570278	1981
GBIF_6699	Melipona illustris	-51.83333	3.83333	1959
GBIF_6702	Melipona illustris	-51.836	3.8322	1959
